SPB,SONEKPUR HALT,2,"BILARI,UTTAR PRADESH"
SPBG,SIPRA BRIDGE,2,"STATE HIGHWAY 18,MADHYA PRADESH"
SPGN,SRIPURIAGAON,1,"SRIPURIA JUNCTION,ASSAM"
SPPA,SHERPUR DHIPURA,1,"NH 28,BIHAR"
SPR,SONARPUR JUNCTION,4,"AGHORE SARANI , OPP. SONARPUR POLICE STATION , SONARPUR, DIST - 24 PGS (S) - 700150,WEST BENGAL"
SPS,SHRIPAT SHRIKHAND,1,"BARDDHAMAN - KATWA ROAD , SHRIPAT SHRIKHAND , DIST : BARDHAMAN,WEST BENGAL"
SPY,SARSONPURI,1,"NATIONAL HIGHWAY 43,CHHATTISGARH"
SQC,SANTAK,2,"SANTAK,ASSAM"
SRDH,SARSADH,2,"GOHANA - PANIPAT ROAD,HARYANA"
SRHA,SUKHPUR ROHA,2,"SUKHPUR ROHA , DIST - BHUJ,GUJARAT"
SRPN,SRIPANI,2,"SRIPANI , DHEMAJI,ASSAM"
SRPU,SRIPUR HALT,2,"SRIPUR,WEST BENGAL"
SRTA,SORTA HALT,1,"PULGAON,MAHARASHTRA"
SSF,SIRSUPHAL,1,"SABLEWADI ,DAUND,MAHARASHTRA"
SSGJ,SURSARAIGHAT JHARA,2,"SHIDI,MADHYA PRADESH"
SSGR,SISAI GULABRAI,2,"BARHAJ,UTTAR PRADESH"
SSI,SHIRSAI,1,"DAUND-BARAMATI RD DAUND,MAHARASHTRA"
SSP,SANTOSHPUR,2,"RAILWAY LINE RD, PANCHUR MAUZA, DIST - SOUTH 24 PARAGANAS - 700142,WEST BENGAL"
SSRD,SHASAN ROAD,2,"P. K. BANERJEE ROAD, BARUIPUR, DIST - SOUTH 24 PARAGANAS - 700144,WEST BENGAL"
STB,SHANTIPUR,3,"NATIONAL HIGHWAY 34 DISTT: NADIA PH:03472-279988,WEST BENGAL"
STBR,SATBARIYA,1,"STATE HIGHWAY 1,WEST BENGAL"
STC,SANTA CRUZ,6,"TILAK RD, SANTACRUZ EAST, MUMBAI,MAHARASHTRA"
SU,SURAPUR,2,"OLD SURAPUR RAILWAY STATION, NATIONAL HIGHWAY 232,UTTAR PRADESH"
SUF,SESAPANI,2,"SESAPANI , KOKRAJHAR,ASSAM"
SUKP,SUKHPUR,2,"SUKHPUR , BHUJ,GUJARAT"
SUKU,SUKU,2,"NATIONAL HIGHWAY 43, SUKU,ODISHA"
SUND,SUNDARNA,2,"GOREL-PETLAD RD, SUNDARANA,GUJARAT"
SUZ,SUBANSIRI,2,"SUBANSIRI,ASSAM"
SVE,SEWRI,2,"MAHUL RD, SEWRI, MUMBAI,MAHARASHTRA"
SVF,SRI VENKATAPERU,1,"CHENNAI - TIRUTTANI - RENIGUNTA HWY NEAR VADAMALAPETA VILLAGE,ANDHRA PRADESH"
SVGL,SHIRIBAGILU,1,"STATE HIGHWAY 114,KARNATAKA"
SVK,SIVARAKOTTAI,1,"NATIONAL HIGHWAY 7, SIVARAKOTTAI,TAMIL NADU"
SVLI,SAVLI,2,"SAMLAYA-SAVLI RD, SAVLI,GUJARAT"
SVR,SEVVAPET ROAD,3,"SEVVAPET,TAMIL NADU"
SVS,SRINIVASAPUR HALT,3,"SRINIVASPUR RAILWAY STATION, SRINIVASPUR,KARNATAKA"
SVTN,SHIVATHAN,1,"RAILWAY STATION RD, LONDA,KARNATAKA"
SVU,SHIVRAJPUR,2,"GJ SH 5, SHIVRAJPUR,GUJARAT"
SWJ,SIAJULI,2,"NATIONAL HIGHWAY 52,ASSAM"
SWT,SHIVWALA TEHU,2,"TUNDLA,UTTAR PRADESH"
SWU,SANAURA,2,"NATIONAL HIGHWAY 1A, SANAURA,PUNJAB"
SXA,SAGPHATA,2,"KHANDWA,MADHYA PRADESH"
SXC,SONDALIA,2,"SONDALIA RAILWAY STATION,WEST BENGAL"
SXD,SIDULI,3,"SIDULI RAILWAY STATION,WEST BENGAL"
SXH,SHINGATGERI,2,"SHINGATAGERI RAILWAY STATION, SINGATGERI,KARNATAKA"
SXO,SRIKONA,1,"SRIKONA , SILCHAR - KARIMGANJ ROAD , SILCHAR , DIST -CACHAR , BARAK VALLY,ASSAM"
SXQ,SUAHERI,2,"SUVAHERI HAULT RAILWAY STATION, TARIKAMPUR DARGA,UTTAR PRADESH"
SYAE,LILUAH SORTING,2,"LILUAH SORTING,WEST BENGAL"
SYO,SIROLIYA,2,"SHAJAPUR,MADHYA PRADESH"
SZE,SONARDIH,2,"SONARDIH, GIRIDIH DISTRICT,JHARKHAND"
TAC,TATICHERLA,1,"ANANTAPUR,ANDHRA PRADESH"
TAK,TARAKESWAR,4,"TEMPLE ROAD, TARKESHWAR ,DIST - HOOGHLY,WEST BENGAL"
TALA,TALA,2,"BONOMALI CHATTERJEE ST, TALA, KOLKATA PH:033-25332986,WEST BENGAL"
TALL,TALL JUNCTION,2,"06132-262200, TAL,BIHAR"
TAPG,TURBHE APM COMPLEX,2,"THANE BELAPUR RD, MIDC INDUSTRIAL AREA, NAVI MUMBAI,MAHARASHTRA"
TBDM,TUNGABHADRA DAM,2,"MUNIRABAD ROAD, HOSAPETE, BALLARI DISTRICT.,KARNATAKA"
TBMS,TAMBARAM SANATORIUM,4,"MEENAKSHI ST, KAMAKOTI NAGAR, TAMBARAM,TAMIL NADU"
TBR,TAIABPUR,1,"TAIABPUR RAILWAY STATION, KASBA KALIAGANJ,BIHAR"
TBU,THARBAN,1,"MSH 3,MAHARASHTRA"
TCH,TIRUCHCHULI,2,"STATE HIGHWAY 42, TIRUCHULI,TAMIL NADU"
TD,TANDA,2,"TANDA RAILWAY STATION, STATE HIGHWAY 5,UTTAR PRADESH"
TDT,TALAMADUGU HALT,2,"NATIONAL HIGHWAY 7, TELANGANA REGION, SITAGONDI,ANDHRA PRADESH"
TELI,TELI,2,"TELI RAILWAY STATION,TAMIL NADU"
TGE,THEKERAGURI,1,"THEKERAGURI RAILWAY STATION, NATIONAL HIGHWAY 37, MORAKOLONG,ASSAM"
TGH,TITAGARH,4,"STATION ROAD , TITAGARH , DIST - 24 PARAGANAS ( NORTH ),WEST BENGAL"
THAM,THAM,2,"THAM , DISTT BHARUCH,GUJARAT"
THK,THAKURLI,2,"THAKURLI STATION RD, THAKURLI,MAHARASHTRA"
THS,THANSIT,2,"NATIONAL HIGHWAY 3,MAHARASHTRA"
THSA,THANISANDRA,1,"THANISANDRA, BANGALORE,KARNATAKA"
TII,TINGRAI,1,"NATIONAL HIGHWAY 38,ASSAM"
TJH,TEJGARH,2,"VADODARA,GUJARAT"
TJM,TURINJAPURAM,2,"THIRUVANNAMALAI DISTRICT,TAMIL NADU"
TJW,TEJPURWA HALT,2,"NATIONAL HIGHWAY 28B,BIHAR"
TKC,THAKURKUCHI,2,"CHANDRAPUR RD, CHANDRAPUR, HATISILA,ASSAM"
TKF,TAKI ROAD,1,"1, ASHOKE GHOSH SHARANI, TAKI , DIST - 24 PGS ( N ),WEST BENGAL"
TKHA,TAKHA,2,"TAKHA,UTTAR PRADESH"
TKLE,TIKANI,2,"BHAGALPUR - HANSDIHA ROAD, JAGDISHPUR,BIHAR"
TKND,TRIVIKRAMDEO NAGAR,2,"SARAN,BIHAR"
TKNG,TILAKNAGAR,2,"KAMGAR NAGAR, TILAK NAGAR, KURLA EAST, MUMBAI, 400024,MAHARASHTRA"
TKNR,THAKURNAGAR,2,"GOBAR DANGA - CHADPARA RD , THAKURNAGAR , GAIGHATA , DIST - 24 PGS ( N ) PH:03215-244576,WEST BENGAL"
TKP,TAKIPUR,3,"TAKIPUR STATION, NEAR NATIONAL HIGHWAY 60, DIST - BIRBHUM,WEST BENGAL"
TKRP,TIKAULI RAWATPUR,1,"NH 232A, RAWATPUR VILLAGE, BIGHAPUR TEHSIL , UNNAO DISTRICT, 209402,UTTAR PRADESH"
TKRU,TAKHRAU,2,"TAKHRAU,UTTAR PRADESH"
TKTB,THAKURBARI,1,"THAKURBARI, RANGAPARA,ASSAM"
TKVR,TEKNEWAS,2,"CHHAPRA SIWAN RD, SALEMPUR, 841301,BIHAR"
TKW,THAKURVADI,2,"SAHYADARI HILL ,NH 4,KHANDALA,MAHARASHTRA"
TLG,TOLLYGUNGE,1,"DESHAPRAN SHASMAL ROAD , CHARUMARKET , ADJACENT TO RABINDRA SAROBAR METRO STATION , TOLLYGUNGE , KOLKATA - 700033,WEST BENGAL"
TLL,TALAP,1,"TINSUKIA,ASSAM"
TLM,TIRUSULAM,4,"TIRUSULAM RAILWAY STATION, GRAND SOUTHERN TRUNK RD,TAMIL NADU"
TLO,TALANDU,2,"TALANDU - SULTANGACHA RD,WEST BENGAL"
TLX,TALDI,2,"TALDI, TALDI STATION RD,WEST BENGAL"
TMH,TIN MILE HAT,2,"TIN MILE HAT , DIST - UTTAR DINAJPUR,WEST BENGAL"
TMJ,TAMARA KULAM,2,"NAGERCOIL DISTRICT,TAMIL NADU"
TMS,TUMSAR TOWN,1,"STATE HIGHWAY 249,MAHARASHTRA"
TNDN,THANDONI,1,"3RD CROSS ROAD, TAMIL NADU HOUSING BOARD COLONY, GANDHIGRAMAM, KARUR,TAMIL NADU"
TNJE,TENTULLA,2,"TENTULLA,JHARKHAND"
TNLR,THONDAIMANALLUR,1,"TRCHY - PUDUKOTTAI - RAMANATHAPURAM RD, NALLUR,TAMIL NADU"
TNO,TUNDU,2,"TUNDU,JHARKHAND"
TNPR,TEJNARAYANPUR,2,"MANIHARI, KATIHAR,BIHAR"
TNX,TARAK NAGAR,2,"TARAK NAGAR, SHIVNIWAS RD, DIST- NADIA PIN 741502,WEST BENGAL"
TOB,TETONBARI,2,"TETONBARI , HELEM,ASSAM"
TOP,TAPASI,1,"TAPASI,WEST BENGAL"
TOY,TOPPUTURAI,2,"AKT RD,TAMIL NADU"
TPDH,TUPADIH,2,"TUPADIH,ODISHA"
TPG,TIPLING,1,"TIPLING, NH 52, 787033,ASSAM"
TPKR,TIKIAPARA,3,"BY PASS, SALKIA, HOWRAH,WEST BENGAL"
TPNI,TUIYA PANI,1,"PINDRAI DISTRICT SEONI,MADHYA PRADESH"
TPNR,TRANSPORT NAGAR,2,"8/277, RAJNI KHAND, SHARDA NAGAR, LUCKNOW,UTTAR PRADESH"
TRBE,TARABARI,2,"NAGAON,ASSAM"
TRF,TAROPA,2,"GUJARAT STATE HIGHWAY 175,GUJARAT"
TRNA,TORNA,2,"UNNAMED ROAD,GUJARAT"
TRSR,TARSAI,2,"JAM SAKHPUR - TARSAI, SUKHPUR,GUJARAT"
TRV,TARVA,2,"UNNAMED ROAD, TARVA,GUJARAT"
TRW,TARSOD,2,"ASODA - TARSOD ROAD,MAHARASHTRA"
TRWT,TARAVATA,1,"GUNA,MADHYA PRADESH"
TSKG,TINSUKIA GOODS,2,"TINSUKIA GOODS , NEW TINSUKIA,ASSAM"
TTLA,TETELIA,1,"TETELIA RAILWAY STATION, NATIONAL HIGHWAY 37, HELAGOG,ASSAM"
TTN,TULSITANR,2,"DUKHI SAH RD, JHOUSHAGARI, DEOGHAR,JHARKHAND"
TTRA,TINTODA,2,"GJ SH 133, BHOYAN RATHOD,GUJARAT"
TUJ,TANIJAN,1,"TANIJAN,ASSAM"
TULI,TULI,2,"TULI , DIST - MOKOKCHUNG,NAGALAND"
TUM,TULSIGAM,2,"GJ SH 175, TULSIGAM,GUJARAT"
TVTN,THAMBAVATI NAGRI,2,"NATIONAL HIGHWAY 76, BHEELYA KHERA,RAJASTHAN"
TWI,TOLEWAHI HALT,1,"CHANDRAPUR,MAHARASHTRA"
TZTB,TEZPUR,1,"COTTON RD, MAHABHAIRAB, TEZPUR PIN CODE: 784001,ASSAM"
UDA,ULTADANGA JUNCTION,2,"ULTADANGA,WEST BENGAL"
UDX,URDAULI,2,"NATIONAL HIGHWAY 24, URDAULI,UTTAR PRADESH"
UKE,UTTARKATHANI,1,"UTTARKATHANI,ASSAM"
ULR,ULTADANGA ROAD,2,"ULTADANGA , KOLKATA,WEST BENGAL"
UNCT,URAN CITY,2,"URAN , NAVI MUMBAI,MAHARASHTRA"
UPA,UTTARPARA,3,"RAJ MOHAN RD, UTTARPARA , DIST - HOOGHLY,WEST BENGAL"
UPM,URAPPAKKAM,2,"THIRUCHI-CHENNAI HWY,TAMIL NADU"
URG,USARGAON,2,"NATIONAL HIGHWAY 25, OSARGAV,UTTAR PRADESH"
URML,UPRAMAL,2,"MDR 41,RAJASTHAN"
URP,UDAIRAMPUR,1,"UDAIRAMPUR,WEST BENGAL"
USK,USIA KHAS,2,"DILDAR NAGAR BYPASS RD, DILDARNAGAR,UTTAR PRADESH"
UTN,UTTAR RADHANAGAR HALT,2,"RADHANAGAR, MAGRAHAT, DIST - SOUTH 24 PGS 743601,WEST BENGAL"
UVSN,UNAWA VASAN,2,"UNAWA VASAN,GUJARAT"
VAS,VASAI DABHLA,2,"STATE HIGHHWAY 55, VASAI,GUJARAT"
VCA,VINCHIYA,2,"UNNAMED ROAD, RUPAVATI,GUJARAT"
VCH,VACHHNAD,2,"VACHHNAD,GUJARAT"
VDGT,VADALA GRANTHIN,2,"VADALA GRANTHIN,PUNJAB"
VDK,VADAKANNIKAPURAM,2,"PUDUNAGARAM KOLLENGODE RD,TAMIL NADU"
VDLR,VADALA ROAD,4,"RAFI AHMED KIDWAI MARG, WADALA WEST, WADALA, MUMBAI, 400031,MAHARASHTRA"
VDNP,BAIJNATH ANDOLI,1,"BAIJNATH ANDOLI,BIHAR"
VDR,VANDALUR,3,"NATIONAL HIGHWAY 45, VANDALUR,TAMIL NADU"
VDY,VEDARANNIYAM,2,"VEDARANIAM RAILWAY STATION, NORTH MADAVILAGAM, VEDARANYAM,TAMIL NADU"
VEM,VEMPALLI,1,"VEMPALLI, KAGHAZNAGAR MANDAL, ADILABAD DT.,TELANGANA"
VGR,VAGRA,1,"VAGRA , DISTT. BHARUCH,GUJARAT"
VHL,VAHLYAL,2,"UNNAMED ROAD, VAHIYAL,GUJARAT"
VINA,VINA,2,"GUJARAT STATE HIGHWAY 210, BAGDU,GUJARAT"
VJM,VYASARPADI JEEVA,2,"MAIN ST, BINNY GARDEN, PERAMBUR, CHENNAI, TAMIL NADU 600012,TAMIL NADU"
VJRD,VAJIRABAD,2,"AMARALINGESWARA SWAMY TEMPLE ROAD, WAJIRABAD, NALGONDA DIST,TELANGANA"
VK,VIKHROLI,4,"NAMDEORAO PATNE MARG, VIKHROLI WEST, MUMBAI,MAHARASHTRA"
VLDI,VITHALWADI,2,"PUNE LINK RD, VITTHALWADI,MAHARASHTRA"
VLE,VELLALCHERUVU HALT,2,"VELLALA CHERUVU RAILWAY STATION, VELLALACHERUVU,ANDHRA PRADESH"
VLP,VILLE PARLE,6,"OVERPASS BIRDGE, MUMBAI,MAHARASHTRA"
VML,VEMULAPADU,2,"SH 57,ANDHRA PRADESH"
VMLD,VEMULURIPADU,2,"STATE HIGHWAY 50, DOKIPARRU,ANDHRA PRADESH"
VMR,VEMAR,2,"GJ SH 160, VEMAR,GUJARAT"
VNP,VENPURA,2,"UNNAMED RD,GUJARAT"
VNT,VYANKATPURA,2,"UNNAMED ROAD, VYANKATPURA,GUJARAT"
VO,VELLODU,2,"NARASINGAPURAM RD, SIRUNAICKENPATTI,TAMIL NADU"
VPY,VYASARPADI,4,"VYASARPADI JEEVA, PERAMBUR HIGH RD, BINNY GARDEN, VYASARPADI, CHENNAI,TAMIL NADU"
VRDP,VARADAPUR,1,"UNNAMED RD,KARNATAKA"
VRK,VIRKUDI,2,"KANGALANCHERI TRAIN STATION, SH 148, VETTAR,TAMIL NADU"
VRU,VALIVERU,2,"VALIVERU RAILWAY GATE,ANDHRA PRADESH"
VSH,VASHI,4,"VALUEDIRECT COMMERCIAL PVT. LTD., SECTOR-30A, PALM BEACH RD, VASHI, NAVI MUMBAI,MAHARASHTRA"
VSPR,BISHNUPRIYA,1,"BISHNUPRIYA HALT STATION, NABADWIP, DIST - NADIA,WEST BENGAL"
VVH,VIDYAVIHAR,2,"CAMA LN, VIDYA VIHAR WEST, MUMBAI,MAHARASHTRA"
VVKN,VIVEKANANDA NAGAR,2,"NAGPUR ROAD, CHANDRAPUR,MAHARASHTRA"
VVL,VADVIYALA,2,"UNNAMED ROAD, VADVIYALA,GUJARAT"
VWG,VISWANATHGANJ,2,"STATE HIGHWAY 36,UTTAR PRADESH"
VYS,VYASANAKERI,2,"VYASANAKERI RAILWAY STATION, BHARAT MINES & MINERALS ISPAT LIMITED, DANAPURAM,KARNATAKA"
VZR,BHANJPUR,2,"BHANJPUR STATION, BUDHIKHAMARI, BARIPADA 757002,ODISHA"
WDHR,WADHARVA,2,"WADHARVA,GUJARAT"
WG,WAGHOLI,2,"WAGHOLI,MAHARASHTRA"
WGJ,WARIS GANJ,1,"WARIS GANJ,UTTAR PRADESH"
WGR,WAGHORIYA,2,"WAGHORIYA,GUJARAT"
WJP,VEJPUR,2,"VEJPUR,GUJARAT"
WKRC,WANKANER CITY,1,"STATE HIGHWAY 113, WANKANER,GUJARAT"
WMP,VISHRAMPURA,2,"VISHRAMPURA,GUJARAT"
WRI,WARASEONI,2,"STATION ROAD WARASEONI DISTT BALAGHAT,MADHYA PRADESH"
WSD,WASUD,1,"SOLAPUR,MAHARASHTRA"
WSR,WA SOJINTRA,2,"SOJINTRA,GUJARAT"
WTP,WATER PIPE,2,"WATER PIPE ,RAIGAD DISTT,MAHARASHTRA"
WWA,VAVANIYA,2,"VAVANIYA,GUJARAT"
YDK,YEDAKUMARI,1,"NH 48, SAKLESHPUR TALUK, HASSAN DISTRICT.,KARNATAKA"
YDLP,YADALAPUR,2,"DEVARSUGUR, RAICHUR DIST,KARNATAKA"
YDV,YADVENDRANAGAR,1,"YADVENDRANAGAR,UTTAR PRADESH"
YGM,YADUGRAM BLOCK HUT,2,"YADUGRAM BLOCK HUT,JHARKHAND"
YNA,YENOR,2,"YENOR ,HINGANGHAT,MAHARASHTRA"
YSPM,YASANTAPURU,2,"NH-163, YASANTAPUR, WARANGAL DIST.,TELANGANA"
YTG,YESHWANT NAGAR,2,"YESHWANT NAGAR,KARNATAKA"
ZAR,JHAROLA,2,"JHAROLA,GUJARAT"
ZR,JHAJHPOR,2,"JHAJHPOR,GUJARAT"
GPBN,GANDHI PARK HALT,1,"GANDHI PARK RAILWAY STATION, BODHAN, NIZAMABAD DIST.,TELANGANA"
CEM,CHEEKATEGALAPALEM,1,"ADDANKI RD, VINUKONDA,ANDHRA PRADESH"
DOKM,DOKRA HALT,2,"NH 32, BHUIPORE-BALIAPUR ROAD, DOKRA, DHANBAD-826001,JHARKHAND"
KOVH,KOVVADA,2,"SAMALKOT-PITHAPURAM MAIN RD, SAMALKOTA,ANDHRA PRADESH"
AKAH,ARTALAKATTA,2,"KAKINADA RD,ANDHRA PRADESH"
KRAP,KARAPA,2,"KARAPA RD, KARAPA,ANDHRA PRADESH"
NSPH,NARASAPURAPUPETA,2,"KAKINADA RD, NARASAPURAPUPETA,ANDHRA PRADESH"
RBCS,RAMACHANDRAPURAM,2,"RAMACHANDRAPURAM RD, RAMACHANDRAPURAM,ANDHRA PRADESH"
DKSA,DRAKSHARAMA,2,"RAMACHANDRAPURAM RD, DRAKSHARAMAM,ANDHRA PRADESH"
KDUH,KUNDURU,1,"KUNDURU,ANDHRA PRADESH"
GVMH,GANGAVARAM,1,"GANGAVARARAM,ANDHRA PRADESH"
KPLH,KOTIPALLI,1,"KOTIPALLI,ANDHRA PRADESH"
TKUR,TAPPA KHAJURIA HALT,2,"SH 30,UTTAR PRADESH"
GHAI,GHATIGAON,1,"NATIONAL HIGHWAY 3, GHATIGAON,MADHYA PRADESH"
KCR,KHONKER,1,"SHIVPURI,MADHYA PRADESH"
RIKA,RATIKHEDA,2,"GUNA,MADHYA PRADESH"
RAWS,RAHATWAS,2,"ASHOKNAGAR,MADHYA PRADESH"
NGJA,NARAYANAPPAVALASA HALT,2,"BOBBILI,ANDHRA PRADESH"
GNK,GARHNOKHA,1,"STATE HIGHWAY 12.PH : 06184-290433,BIHAR"
XBKJ,BIKRAMGANJ,2,"BIKRAMGANJ, DISTT: ROHTAS.06185-280329,BIHAR"
PIRO,PIRO,1,"PIRO RAILWAY STATION, BHARHATHA. 06181-291518,BIHAR"
GQN,GARHANI,1,"STATE HIGHWAY 12, GARHANI,BIHAR"
UWNR,UDWANT NAGAR HALT,2,"PYNE ROAD, GARHA,BIHAR"
SRMN,SEMRAON,2,"STATE HIGHWAY 12,BIHAR"
CRQ,CHARPOKHARI HALT,2,"CHARPOKHARI,BIHAR"
HSB,HASAN BAZAR,2,"STATE HIGHWAY 12, HASAN BAZAR,BIHAR"
SJV,SAJHAULI HALT,2,"STATE HIGHWAY 12,BIHAR"
KADH,KHAIRADIH HALT,2,"KHAIRADIH,BIHAR"
BAHN,BABHABGAON HALT,2,"BABHABGAON,WEST BENGAL"
BRKB,BHARAT KHAND,1,"BHARAT KHAND,BIHAR"
GAI,GAUCHHARI,3,"GAUCHHARI,BIHAR"
CDBN,CHEDHABANNI HALT,2,"CHEDHABANNI,BIHAR"
BEHT,BIHAT HALT,2,"BIHAT HALT,BIHAR"
PLCJ,PHALODI JUNCTION,3,"NATIONAL HIGHWAY 15, PHALODI,RAJASTHAN"
JRBM,JIRIBAM,1,"NATIONAL HIGHWAY 53 , JIRIBAM , DIST - IMPHAL EAST,MANIPUR"
JTRD,JATH ROAD,1,"STATE HIGHWAY 71,MAHARASHTRA"
MRHA,MURAHARA,2,"MURAHARA,BIHAR"
TELY,TELIA,1,"TELIA,BIHAR"
GIF,GANI DHAM HALT,2,"GANI DHAM,BIHAR"
MDVB,MANDAR VIDYAPITH HALT,2,"BANKA,BIHAR"
JLLO,JHILO,2,"STATE HIGHWAY 13,RAJASTHAN"
JVA,JAVLA,1,"STATE HIGHWAY 71,MAHARASHTRA"
PLMG,PULIYAMANGALAM,4,"STATE HIGHWAY 58, ARAKKONAM,TAMIL NADU"
PTLR,PUTLUR HALT,3,"PUTLUR,TAMIL NADU"
NEC,NEMILICHERRY HALT,2,"NEMILICHERRY,TAMIL NADU"
TMVL,TIRUMULLAIVAYIL,2,"THIRUMULLAIVOYAL RAILWAY STATION, AVADI, AMBATTUR,TAMIL NADU"
KXR,KURIA,1,"KURIA,BIHAR"
CHAH,CHAILAHA HALT,1,"CHAILAHA,BIHAR"
MIYN,MANIYAN,1,"NH 81 , MANIYAN , KATIHAR,BIHAR"
VOC,V.0.C. NAGAR,3,"ELAYA ST, THIRUVALLUVAR NAGAR, NEW WASHERMANPET, CHENNAI-600024,TAMIL NADU"
QG,QAZIGUND,2,"KURIGAM, QAZIGUND DISTT. KULGAM 192221,JAMMU AND KASHMIR"
BRML,BARAMULA,2,"KRALHAR, BARAMULLA 193101,JAMMU AND KASHMIR"
SXZM,SOPORE,2,"SOPORE, DISTT. BARAMULLA 193201,JAMMU AND KASHMIR"
GADH,GOALDIH,2,"NATIONAL HIGHWAY 215, PADMAPUR,ODISHA"
PRNR,PORJANPUR,2,"NATIONAL HIGHWAY 215,ODISHA"
NYG,NAYAGARH,2,"NATIONAL HIGHWAY 215,ODISHA"
NLSF,NIYALISH PARA,1,"NATIONAL HIGHWAY 34,WEST BENGAL"
JVT,JIVANTI HALT,1,"STATE HIGHWAY 11,WEST BENGAL"
GSGB,GOSAINGRAM,2,"MURSHIDABAD DISTRICT,WEST BENGAL"
PLWR,PHULWARIA,1,"GOPALGANJ,BIHAR"
SRKR,SALAR KHURD,1,"GOPALGANJ,BIHAR"
LB,LAIN BAZAAR,1,"GOPALGANJ,BIHAR"
JLBR,JHALUARBAR,1,"STATION ROAD, JHALUAR BER, DOMJUR, DIST - HOWRAH,WEST BENGAL"
PTHL,PANTIHAL,1,"PANTIHAL-SIDDHESWAR ROAD, NEAR STATE HIGHWAY 15, DIST - HOWRAH,WEST BENGAL"
MNH,MUNSIRHAT P.H.,1,"STATION RD, NEAR MUNSHIRHAT BAZAR, SHANKARHATI, MUNSHIRHAT, HOWRAH,WEST BENGAL"
MHLN,MAHENDRALAL NAGAR,1,"DHASA ROAD, MUNSHIRHAT, HOWRAH,WEST BENGAL"
MJH,MAJU P.H.,1,"AMTA - MUNSHIRHAT ROAD, MAJU, DIST - HOWRAH,WEST BENGAL"
JLI,JALALSI P.H.,1,"AMTA - MUNSHIRHAT ROAD, PULGUSTI, DIST - HOWRAH 711414,WEST BENGAL"
HDC,HARISHDADPUR P.H.,1,"MAJU ROAD, DADPUR, DIST - HOWRAH 711401,WEST BENGAL"
AMZ,AMTA,2,"KALATALA, AMTA-RANIHATI ROAD, DIST - HOWRAH,WEST BENGAL"
UDKN,UDAIPUR KHURD HALT,1,"UDAIPUR KHURD,UTTAR PRADESH"
MVKR,MAHAWAN KHOR HALT,2,"SAHIBGANJ,UTTAR PRADESH"
JMI,JAMGURI,2,"JAMGURI RAILWAY STATION, OATING GRANT,ASSAM"
NGAN,NAGAON,1,"NATIONAL HIGHWAY 37, HAIBARGAON, NAGAON,ASSAM"
AONI,AMONI,1,"A T RD, AMONI,ASSAM"
SLON,SALONA,2,"SALONA,ASSAM"
JKB,JAKHALABANDHA,1,"JAKHALABANDHA,ASSAM"
JRX,JURIAGAON,1,"MATHAOURI RD,ASSAM"
VLTR,VADALI LUTER ROAD,2,"VADALI LUTER,GUJARAT"
AIRL,AIROLI,2,"SEWATANTRAVIR SAWARKAR MARG, SECTOR 3, AIROLI, NAVI MUMBAI, MAHARASHTRA 400708,MAHARASHTRA"
RABE,RABALE,2,"THANE-BELAPUR RD, SECTOR 26, RABALE, NAVI MUMBAI, MAHARASHTRA 400701,MAHARASHTRA"
GNSL,GHANSOLI,2,"SECTOR 3, 5/6, SANTOSHI MATA RD, GHANSOLI, NAVI MUMBAI, MAHARASHTRA 400701,MAHARASHTRA"
KPHN,KOPAR KHAIRANE,2,"THANE BELAPUR RD, MIDC INDUSTRIAL AREA, NAVI MUMBAI,MAHARASHTRA"
JNJ,JUINAGAR,6,"SION - PANVEL EXPRESS HWY, MIDC INDUSTRIAL AREA, NAVI MUMBAI,MAHARASHTRA"
SWDV,SEAWOODS - DARAVE,2,"TARGET INDIA PVT. LTD., 32, SECTOR 25, NERUL, NAVI MUMBAI,MAHARASHTRA"
ALGP,ALGAPUR,1,"LAXMISAHAR RD, DIST - HAILAKANDI , BARAK VALLY,ASSAM"
HKD,HAILAKANDI,2,"PROJECT E RD, HAILAKANDI , DIST - HAILAKANDI , BARAK VALLY,ASSAM"
MNCR,MONACHERRA,2,"SILCHAR RD , DIST - HAILAKANDI , BARAK VALLY,ASSAM"
LLBR,LALABAZAR,1,"KALACHERA RD , DIST - HAILAKANDI , BARAK VALLY,ASSAM"
KLCR,KATLICHERRA,1,"BAIRABI RD, DIST - HAILAKANDI , BARAK VALLY,ASSAM"
MOAR,MANIPUR BAGAN,1,"BAIRABI RD , DIST - HAILAKANDI , BARAK VALLY,ASSAM"
JMRA,JAMIRA,1,"DIST - HAILAKANDI , BARAK VALLY,ASSAM"
BHRB,BAIRABI,1,"NATIONAL HIGHWAY, KOLASIB,MIZORAM"
JOS,JOGESHWARI,4,"D N GHOSH RD, MOMIN NAGAR, JOGESHWARI WEST, MUMBAI,MAHARASHTRA"
NHU,NAHUR,2,"HARISHCHANDRA DADU KOPARKAR MARG, NAHUR EAST, MUMBAI,MAHARASHTRA"
SGRR,SANGAR,1,"JAMMU CANTT,JAMMU AND KASHMIR"
MNVL,MANWAL,1,"JANDRAH,JAMMU AND KASHMIR"
NMKA,NAMKHANA,3,"NATIONAL HIGHWAY 117, DIST: SOUTH 24 PARGANAS, NAMKHANA PH:03210-244737,WEST BENGAL"
